mateus_NSP5_3326,QIG55856.1,100.000,15,0,0,1,15,3326,3340,3.65e-06,51.1,100.00
mateus_NSP5_3326,QJS57326.1,100.000,15,0,0,1,15,3326,3340,3.65e-06,51.1,100.00
mateus_NSP5_3326,ACJ60680.1,93.333,15,1,0,1,15,3303,3317,5.78e-05,47.7,93.33
mateus_NSP5_3326,ACJ60693.1,93.333,15,1,0,1,15,3297,3311,5.78e-05,47.7,93.33
mateus_NSP5_3326,AAT37158.1,93.333,15,1,0,1,15,68,82,5.88e-05,47.7,93.33
mateus_NSP5_3326,WP_098479836.1,83.333,12,2,0,4,15,357,368,21,32.0,91.67
mateus_NSP5_3326,WP_187587221.1,83.333,12,2,0,4,15,313,324,21,32.0,83.33
mateus_NSP5_3326,KZV90058.1,76.923,13,2,1,2,13,257,269,30,31.6,92.31
mateus_NSP5_3326,WP_044749409.1,73.333,15,2,1,1,13,253,267,30,31.6,73.33
mateus_NSP5_3326,WP_144373021.1,81.818,11,2,0,5,15,691,701,43,31.2,90.91
mateus_NSP5_3326,WP_174873393.1,81.818,11,2,0,5,15,689,699,43,31.2,90.91
mateus_NSP5_3326,GDX10459.1,81.818,11,2,0,5,15,122,132,43,31.2,100.00
mateus_NSP5_3326,WP_183403212.1,73.333,15,0,1,5,15,795,809,43,31.2,73.33
mateus_NSP5_3326,XP_028026532.1,73.333,15,3,1,1,14,525,539,43,31.2,73.33
mateus_NSP5_3326,CAB3255284.1,73.333,15,3,1,1,14,521,535,43,31.2,73.33
mateus_NSP5_3326,CAB3228615.1,73.333,15,3,1,1,14,521,535,43,31.2,73.33
mateus_NSP5_3326,KOB70568.1,73.333,15,3,1,1,14,525,539,43,31.2,73.33
mateus_NSP5_3326,XP_021206449.1,73.333,15,3,1,1,14,257,271,43,31.2,73.33
mateus_NSP5_3326,WP_134272840.1,75.000,12,3,0,4,15,133,144,43,31.2,83.33
mateus_NSP5_3326,HHZ94766.1,76.923,13,2,1,1,13,48,59,43,31.2,84.62
mateus_NSP5_3326,AAY66865.1,75.000,12,3,0,2,13,193,204,61,30.8,83.33
mateus_NSP5_3326,WP_190264147.1,75.000,12,3,0,3,14,226,237,61,30.8,83.33
mateus_NSP5_3326,WP_141356134.1,75.000,12,3,0,3,14,226,237,61,30.8,83.33
mateus_NSP5_3326,RPI86895.1,81.818,11,2,0,4,14,100,110,86,30.3,81.82
mateus_NSP5_3326,CCU75311.1,90.000,10,1,0,2,11,349,358,86,30.3,90.00
mateus_NSP5_3326,EPQ64211.1,90.000,10,1,0,2,11,349,358,86,30.3,90.00
mateus_NSP5_3326,WP_130841826.1,90.000,10,1,0,4,13,344,353,86,30.3,90.00
mateus_NSP5_3326,WP_078057134.1,90.000,10,1,0,4,13,344,353,86,30.3,90.00
mateus_NSP5_3326,HHS15089.1,62.500,16,2,1,2,13,295,310,86,30.3,68.75
mateus_NSP5_3326,SHL83726.1,69.231,13,4,0,1,13,1143,1155,121,29.9,84.62
mateus_NSP5_3326,WP_159434575.1,69.231,13,4,0,1,13,1111,1123,121,29.9,84.62
mateus_NSP5_3326,WP_141384648.1,69.231,13,4,0,1,13,73,85,121,29.9,84.62
mateus_NSP5_3326,OIP55117.1,83.333,12,2,0,3,14,422,433,121,29.9,83.33
mateus_NSP5_3326,WP_136359569.1,90.909,11,0,1,4,13,123,133,121,29.9,90.91
mateus_NSP5_3326,WP_128625576.1,90.909,11,0,1,4,13,123,133,121,29.9,90.91
mateus_NSP5_3326,WP_056100414.1,90.909,11,0,1,4,13,123,133,121,29.9,90.91
mateus_NSP5_3326,TAN10303.1,90.909,11,0,1,4,13,123,133,121,29.9,90.91
mateus_NSP5_3326,PSN85680.1,75.000,16,2,2,1,15,88,102,121,29.9,75.00
mateus_NSP5_3326,PSN83646.1,75.000,16,2,2,1,15,88,102,121,29.9,75.00
mateus_NSP5_3326,WP_080920731.1,90.909,11,0,1,4,13,123,133,122,29.9,90.91
mateus_NSP5_3326,WP_194731869.1,81.818,11,2,0,3,13,234,244,122,29.9,81.82
mateus_NSP5_3326,WP_095299245.1,60.000,15,6,0,1,15,89,103,122,29.9,66.67
mateus_NSP5_3326,KKF93716.1,71.429,14,2,1,4,15,674,687,172,29.5,78.57
mateus_NSP5_3326,PHH50348.1,71.429,14,2,1,4,15,673,686,172,29.5,78.57
mateus_NSP5_3326,PUZ25971.1,71.429,14,2,1,4,15,632,645,172,29.5,78.57
mateus_NSP5_3326,WP_165806623.1,71.429,14,2,1,4,15,627,640,172,29.5,78.57
mateus_NSP5_3326,NKS55454.1,80.000,10,2,0,1,10,172,181,172,29.5,90.00
mateus_NSP5_3326,QGP74843.1,80.000,10,2,0,1,10,172,181,172,29.5,90.00
mateus_NSP5_3326,SEW36598.1,64.286,14,5,0,2,15,202,215,172,29.5,78.57
mateus_NSP5_3326,WP_089894944.1,64.286,14,5,0,2,15,186,199,172,29.5,78.57
mateus_NSP5_3326,WP_117604244.1,69.231,13,4,0,3,15,268,280,172,29.5,76.92
mateus_NSP5_3326,WP_119297598.1,69.231,13,4,0,3,15,268,280,172,29.5,76.92
mateus_NSP5_3326,KUK69304.1,88.889,9,1,0,2,10,133,141,172,29.5,100.00
mateus_NSP5_3326,WP_148375318.1,83.333,12,0,1,4,15,121,130,172,29.5,83.33
mateus_NSP5_3326,WP_152827435.1,81.818,11,2,0,3,13,230,240,172,29.5,81.82
mateus_NSP5_3326,RIA99435.1,72.727,11,3,0,4,14,170,180,172,29.5,100.00
mateus_NSP5_3326,PKY16912.1,72.727,11,3,0,4,14,164,174,172,29.5,100.00
mateus_NSP5_3326,XP_025183686.1,72.727,11,3,0,4,14,164,174,172,29.5,100.00
mateus_NSP5_3326,RGB41622.1,72.727,11,3,0,4,14,164,174,172,29.5,100.00
mateus_NSP5_3326,GBC10746.1,72.727,11,3,0,4,14,164,174,172,29.5,100.00
mateus_NSP5_3326,RIB07185.1,72.727,11,3,0,4,14,164,174,172,29.5,100.00
mateus_NSP5_3326,KAF0345702.1,72.727,11,3,0,4,14,164,174,172,29.5,100.00
mateus_NSP5_3326,GBC23081.1,72.727,11,3,0,4,14,143,153,172,29.5,100.00
mateus_NSP5_3326,PKK78300.1,72.727,11,3,0,4,14,129,139,172,29.5,100.00
mateus_NSP5_3326,XP_022397103.1,76.923,13,0,1,4,13,205,217,244,29.1,76.92
mateus_NSP5_3326,WP_194754752.1,81.818,11,2,0,2,12,237,247,244,29.1,90.91
mateus_NSP5_3326,EAE5070629.1,88.889,9,1,0,1,9,78,86,244,29.1,100.00
mateus_NSP5_3326,WP_095841545.1,62.500,16,1,1,3,13,29,44,244,29.1,68.75
mateus_NSP5_3326,WP_035049229.1,71.429,14,2,1,2,13,150,163,244,29.1,78.57
mateus_NSP5_3326,NLI36268.1,71.429,14,4,0,2,15,232,245,244,29.1,71.43
mateus_NSP5_3326,XP_007388820.1,72.727,11,3,0,1,11,105,115,244,29.1,81.82
mateus_NSP5_3326,OJV31409.1,75.000,12,3,0,1,12,224,235,244,29.1,75.00
mateus_NSP5_3326,WP_014926399.1,75.000,12,3,0,4,15,311,322,244,29.1,83.33
mateus_NSP5_3326,WP_010841668.1,75.000,12,3,0,4,15,311,322,244,29.1,83.33
mateus_NSP5_3326,VEN34299.1,76.923,13,2,1,4,15,25,37,244,29.1,76.92
mateus_NSP5_3326,HHA26166.1,55.000,20,1,1,4,15,88,107,244,29.1,55.00
mateus_NSP5_3326,MBC7221390.1,55.000,20,1,1,4,15,89,108,244,29.1,55.00
mateus_NSP5_3326,HGJ79905.1,55.000,20,1,1,4,15,90,109,244,29.1,55.00
mateus_NSP5_3326,KAF8373254.1,88.889,9,1,0,1,9,475,483,244,29.1,88.89
mateus_NSP5_3326,MAS44728.1,69.231,13,2,1,1,13,173,183,244,29.1,84.62
mateus_NSP5_3326,MBR28746.1,69.231,13,2,1,1,13,173,183,244,29.1,84.62
mateus_NSP5_3326,WP_092679820.1,69.231,13,2,1,1,13,173,183,244,29.1,84.62
mateus_NSP5_3326,MBA3027120.1,83.333,12,2,0,3,14,418,429,244,29.1,83.33
mateus_NSP5_3326,VDI70726.1,68.750,16,3,1,1,14,549,564,244,29.1,68.75
mateus_NSP5_3326,VDI55156.1,68.750,16,3,1,1,14,562,577,244,29.1,68.75
mateus_NSP5_3326,VDI70727.1,68.750,16,3,1,1,14,559,574,244,29.1,68.75
mateus_NSP5_3326,NMD21268.1,81.818,11,2,0,5,15,200,210,244,29.1,90.91
mateus_NSP5_3326,XP_028292498.1,75.000,12,3,0,1,12,167,178,244,29.1,75.00
mateus_NSP5_3326,MBC7893831.1,90.000,10,1,0,6,15,68,77,244,29.1,90.00
mateus_NSP5_3326,HHZ20794.1,64.286,14,5,0,1,14,776,789,244,29.1,78.57
mateus_NSP5_3326,WP_067558857.1,50.000,24,2,2,1,14,1115,1138,244,29.1,50.00
mateus_NSP5_3326,NOT41760.1,64.706,17,2,1,3,15,57,73,244,29.1,64.71
mateus_NSP5_3326,WP_062327403.1,69.231,13,4,0,2,14,147,159,244,29.1,69.23
mateus_NSP5_3326,WP_024999269.1,72.727,11,3,0,1,11,102,112,345,28.6,81.82
mateus_NSP5_3326,MAO82814.1,76.923,13,2,1,1,12,74,86,345,28.6,76.92
mateus_NSP5_3326,HBU47187.1,76.923,13,2,1,1,12,74,86,345,28.6,76.92
mateus_NSP5_3326,WP_177431515.1,80.000,10,2,0,4,13,30,39,345,28.6,90.00
mateus_NSP5_3326,SUC48291.1,80.000,10,2,0,3,12,210,219,345,28.6,90.00
mateus_NSP5_3326,WP_097535575.1,83.333,12,1,1,5,15,91,102,345,28.6,83.33
mateus_NSP5_3326,AST91416.1,88.889,9,1,0,6,14,24,32,345,28.6,100.00
mateus_NSP5_3326,WP_094366107.1,88.889,9,1,0,6,14,27,35,345,28.6,100.00
mateus_NSP5_3326,WP_014656572.1,80.000,10,2,0,3,12,231,240,345,28.6,90.00
mateus_NSP5_3326,WP_070927721.1,80.000,10,2,0,3,12,231,240,345,28.6,90.00
mateus_NSP5_3326,WP_140004158.1,75.000,12,3,0,2,13,237,248,345,28.6,83.33
mateus_NSP5_3326,EDU60415.1,80.000,10,2,0,3,12,257,266,345,28.6,90.00
mateus_NSP5_3326,RVQ00451.1,81.818,11,2,0,3,13,233,243,345,28.6,81.82
mateus_NSP5_3326,WP_183808114.1,81.818,11,2,0,3,13,231,241,345,28.6,81.82
mateus_NSP5_3326,WP_114440686.1,81.818,11,2,0,3,13,231,241,345,28.6,81.82
mateus_NSP5_3326,WP_015007921.1,81.818,11,2,0,3,13,233,243,345,28.6,81.82
mateus_NSP5_3326,RVH97081.1,81.818,11,2,0,3,13,233,243,345,28.6,81.82
mateus_NSP5_3326,RVG90860.1,81.818,11,2,0,3,13,233,243,345,28.6,81.82
mateus_NSP5_3326,WP_153476303.1,81.818,11,2,0,3,13,233,243,345,28.6,81.82
mateus_NSP5_3326,KAB1125201.1,81.818,11,2,0,3,13,234,244,345,28.6,81.82
mateus_NSP5_3326,WP_038439251.1,81.818,11,2,0,3,13,234,244,345,28.6,81.82
mateus_NSP5_3326,WP_112797984.1,81.818,11,2,0,3,13,234,244,345,28.6,81.82
mateus_NSP5_3326,WP_153313135.1,81.818,11,2,0,3,13,234,244,345,28.6,81.82
mateus_NSP5_3326,WP_027993361.1,81.818,11,2,0,3,13,234,244,345,28.6,81.82
mateus_NSP5_3326,WP_010970070.1,81.818,11,2,0,3,13,234,244,345,28.6,81.82
mateus_NSP5_3326,WP_132564925.1,81.818,11,2,0,3,13,234,244,345,28.6,81.82
mateus_NSP5_3326,RVH17493.1,81.818,11,2,0,3,13,234,244,345,28.6,81.82
mateus_NSP5_3326,RVL07950.1,81.818,11,2,0,3,13,234,244,345,28.6,81.82
mateus_NSP5_3326,RVG73453.1,81.818,11,2,0,3,13,234,244,345,28.6,81.82
mateus_NSP5_3326,WP_018095874.1,81.818,11,2,0,3,13,234,244,345,28.6,81.82
mateus_NSP5_3326,WP_132660520.1,81.818,11,2,0,3,13,234,244,345,28.6,81.82
mateus_NSP5_3326,RVK40554.1,81.818,11,2,0,3,13,234,244,345,28.6,81.82
mateus_NSP5_3326,WP_105371338.1,81.818,11,2,0,3,13,234,244,345,28.6,81.82
mateus_NSP5_3326,WP_149148544.1,81.818,11,2,0,3,13,234,244,345,28.6,81.82
mateus_NSP5_3326,RVG17427.1,81.818,11,2,0,3,13,234,244,345,28.6,81.82
mateus_NSP5_3326,WP_127603376.1,81.818,11,2,0,3,13,234,244,345,28.6,81.82
mateus_NSP5_3326,WP_107608309.1,81.818,11,2,0,3,13,234,244,345,28.6,81.82
mateus_NSP5_3326,WP_013844812.1,81.818,11,2,0,3,13,234,244,345,28.6,81.82
mateus_NSP5_3326,WP_085424009.1,81.818,11,2,0,3,13,234,244,345,28.6,81.82
mateus_NSP5_3326,WP_037151461.1,81.818,11,2,0,3,13,234,244,345,28.6,81.82
mateus_NSP5_3326,WP_004434229.1,81.818,11,2,0,3,13,234,244,345,28.6,81.82
mateus_NSP5_3326,RVL99081.1,81.818,11,2,0,3,13,234,244,345,28.6,81.82
mateus_NSP5_3326,CDZ66013.1,81.818,11,2,0,3,13,234,244,345,28.6,81.82
mateus_NSP5_3326,WP_017274926.1,81.818,11,2,0,3,13,234,244,345,28.6,81.82
mateus_NSP5_3326,WP_106717593.1,81.818,11,2,0,3,13,234,244,345,28.6,81.82
mateus_NSP5_3326,RVP95836.1,81.818,11,2,0,3,13,234,244,345,28.6,81.82
mateus_NSP5_3326,WP_147834834.1,81.818,11,2,0,3,13,234,244,345,28.6,81.82
mateus_NSP5_3326,WP_127643555.1,81.818,11,2,0,3,13,234,244,345,28.6,81.82
mateus_NSP5_3326,WP_100671967.1,81.818,11,2,0,3,13,235,245,345,28.6,81.82
mateus_NSP5_3326,HBU97987.1,81.818,11,2,0,3,13,239,249,345,28.6,81.82
mateus_NSP5_3326,WP_102784807.1,81.818,11,2,0,3,13,239,249,345,28.6,81.82
mateus_NSP5_3326,WP_085644203.1,81.818,11,2,0,3,13,240,250,345,28.6,81.82
mateus_NSP5_3326,WP_114122661.1,81.818,11,2,0,3,13,240,250,345,28.6,81.82
mateus_NSP5_3326,WP_040061088.1,81.818,11,2,0,3,13,240,250,345,28.6,81.82
mateus_NSP5_3326,WP_062953443.1,81.818,11,2,0,3,13,240,250,345,28.6,81.82
mateus_NSP5_3326,MAZ31657.1,81.818,11,2,0,3,13,240,250,345,28.6,81.82
mateus_NSP5_3326,WP_164854308.1,81.818,11,2,0,3,13,244,254,345,28.6,81.82
mateus_NSP5_3326,WP_097053199.1,81.818,11,2,0,3,13,240,250,345,28.6,81.82
mateus_NSP5_3326,WP_114111724.1,81.818,11,2,0,3,13,240,250,345,28.6,81.82
mateus_NSP5_3326,WP_162198843.1,81.818,11,2,0,3,13,244,254,345,28.6,81.82
mateus_NSP5_3326,WP_164832771.1,81.818,11,2,0,3,13,244,254,345,28.6,81.82
mateus_NSP5_3326,WP_164822366.1,81.818,11,2,0,3,13,244,254,345,28.6,81.82
mateus_NSP5_3326,WP_014529870.1,81.818,11,2,0,3,13,245,255,345,28.6,81.82
