mateus_NSP6_3591,QIG55856.1,100.000,15,0,0,1,15,3591,3605,9.18e-07,52.8,100.00
mateus_NSP6_3591,QJS57326.1,100.000,15,0,0,1,15,3591,3605,9.19e-07,52.8,100.00
mateus_NSP6_3591,ACJ60680.1,93.333,15,1,0,1,15,3568,3582,5.15e-06,50.7,100.00
mateus_NSP6_3591,ACJ60693.1,93.333,15,1,0,1,15,3562,3576,5.16e-06,50.7,100.00
mateus_NSP6_3591,TLY48683.1,78.571,14,2,1,2,15,88,100,0.94,35.8,78.57
mateus_NSP6_3591,NLU23975.1,78.571,14,0,1,1,14,118,128,1.9,35.0,78.57
mateus_NSP6_3591,HBZ83527.1,52.381,21,2,1,2,14,55,75,5.3,33.7,61.90
mateus_NSP6_3591,WP_122965651.1,52.381,21,2,1,2,14,55,75,5.3,33.7,61.90
mateus_NSP6_3591,WP_063227740.1,52.381,21,2,1,2,14,55,75,5.3,33.7,61.90
mateus_NSP6_3591,WP_173595589.1,52.381,21,2,1,2,14,55,75,5.3,33.7,61.90
mateus_NSP6_3591,WP_115961745.1,60.000,20,2,1,1,14,187,206,11,32.9,60.00
mateus_NSP6_3591,WP_129232468.1,60.000,20,2,1,1,14,187,206,11,32.9,60.00
mateus_NSP6_3591,WP_058460607.1,71.429,14,2,1,4,15,186,199,15,32.5,71.43
mateus_NSP6_3591,WP_019350390.1,71.429,14,2,1,4,15,186,199,15,32.5,71.43
mateus_NSP6_3591,KAF8567920.1,80.000,15,0,2,2,15,689,701,21,32.0,80.00
mateus_NSP6_3591,XP_013116479.1,90.000,10,1,0,1,10,11,20,21,32.0,90.00
mateus_NSP6_3591,WP_084028758.1,100.000,8,0,0,8,15,93,100,21,32.0,100.00
mateus_NSP6_3591,TDI57723.1,64.706,17,2,1,1,13,158,174,21,32.0,64.71
mateus_NSP6_3591,WP_179607247.1,69.231,13,4,0,3,15,9,21,22,32.0,69.23
mateus_NSP6_3591,WP_185278082.1,69.231,13,4,0,3,15,9,21,22,32.0,69.23
mateus_NSP6_3591,MBE3557348.1,71.429,14,3,1,1,14,503,515,30,31.6,78.57
mateus_NSP6_3591,WP_150119637.1,71.429,14,4,0,2,15,33,46,30,31.6,71.43
mateus_NSP6_3591,OMP86608.1,76.923,13,2,1,2,13,1479,1491,43,31.2,84.62
mateus_NSP6_3591,KNE56318.1,83.333,12,1,1,2,13,232,242,43,31.2,83.33
mateus_NSP6_3591,TMC42743.1,66.667,18,3,2,1,15,54,71,43,31.2,72.22
mateus_NSP6_3591,TMC95737.1,66.667,18,3,2,1,15,54,71,43,31.2,72.22
mateus_NSP6_3591,TMC95065.1,66.667,18,3,2,1,15,54,71,43,31.2,72.22
mateus_NSP6_3591,OLB39817.1,66.667,18,3,2,1,15,54,71,43,31.2,72.22
mateus_NSP6_3591,TMD78671.1,66.667,18,3,2,1,15,54,71,43,31.2,72.22
mateus_NSP6_3591,TMC63516.1,66.667,18,3,2,1,15,54,71,43,31.2,72.22
mateus_NSP6_3591,TMB85395.1,66.667,18,3,2,1,15,54,71,43,31.2,72.22
mateus_NSP6_3591,TMD34585.1,66.667,18,3,2,1,15,54,71,43,31.2,72.22
mateus_NSP6_3591,TMC18609.1,66.667,18,3,2,1,15,54,71,43,31.2,72.22
mateus_NSP6_3591,WP_152249461.1,66.667,15,4,1,2,15,126,140,43,31.2,73.33
mateus_NSP6_3591,KXH77019.1,64.286,14,5,0,1,14,112,125,43,31.2,71.43
mateus_NSP6_3591,RYR00188.1,61.111,18,3,1,2,15,27,44,61,30.8,61.11
mateus_NSP6_3591,RYR45875.1,61.111,18,3,1,2,15,27,44,61,30.8,61.11
mateus_NSP6_3591,XP_015973602.1,61.111,18,3,1,2,15,27,44,61,30.8,61.11
mateus_NSP6_3591,XP_016167547.1,61.111,18,3,1,2,15,27,44,61,30.8,61.11
mateus_NSP6_3591,XP_025608995.1,61.111,18,3,1,2,15,27,44,61,30.8,61.11
mateus_NSP6_3591,RMZ85312.1,75.000,12,3,0,4,15,418,429,61,30.8,75.00
mateus_NSP6_3591,WP_060578775.1,71.429,14,2,1,1,12,219,232,61,30.8,78.57
mateus_NSP6_3591,AJM77595.1,71.429,14,2,1,1,12,191,204,61,30.8,78.57
mateus_NSP6_3591,HGG70926.1,66.667,15,5,0,1,15,28,42,61,30.8,73.33
mateus_NSP6_3591,EEY89465.1,62.500,16,4,1,2,15,129,144,61,30.8,68.75
mateus_NSP6_3591,WP_004645749.1,62.500,16,4,1,2,15,128,143,61,30.8,68.75
mateus_NSP6_3591,WP_005106342.1,62.500,16,4,1,2,15,128,143,61,30.8,68.75
mateus_NSP6_3591,WP_005247698.1,62.500,16,4,1,2,15,128,143,61,30.8,68.75
mateus_NSP6_3591,WP_180037177.1,62.500,16,4,1,2,15,128,143,61,30.8,68.75
mateus_NSP6_3591,WP_005252537.1,62.500,16,4,1,2,15,128,143,61,30.8,68.75
mateus_NSP6_3591,WP_180086496.1,62.500,16,4,1,2,15,128,143,61,30.8,68.75
mateus_NSP6_3591,WP_180180544.1,62.500,16,4,1,2,15,128,143,61,30.8,68.75
mateus_NSP6_3591,WP_129716747.1,62.500,16,4,1,2,15,128,143,61,30.8,68.75
mateus_NSP6_3591,RDC53686.1,62.500,16,4,1,2,15,128,143,61,30.8,68.75
mateus_NSP6_3591,WP_062158688.1,90.000,10,1,0,1,10,197,206,61,30.8,90.00
mateus_NSP6_3591,WP_191301779.1,90.000,10,1,0,1,10,197,206,61,30.8,90.00
mateus_NSP6_3591,WP_155299384.1,90.000,10,1,0,1,10,197,206,61,30.8,90.00
mateus_NSP6_3591,XP_035343434.1,88.889,9,1,0,5,13,505,513,86,30.3,100.00
mateus_NSP6_3591,MBD53383.1,100.000,8,0,0,6,13,304,311,86,30.3,100.00
mateus_NSP6_3591,WP_133876104.1,100.000,9,0,0,1,9,34,42,86,30.3,100.00
mateus_NSP6_3591,WP_089255198.1,100.000,9,0,0,1,9,28,36,86,30.3,100.00
mateus_NSP6_3591,WP_097328014.1,100.000,9,0,0,1,9,28,36,86,30.3,100.00
mateus_NSP6_3591,WP_127508573.1,100.000,9,0,0,1,9,28,36,86,30.3,100.00
mateus_NSP6_3591,WP_173061326.1,100.000,9,0,0,1,9,28,36,86,30.3,100.00
mateus_NSP6_3591,WP_173165738.1,100.000,9,0,0,1,9,28,36,86,30.3,100.00
mateus_NSP6_3591,XP_027865978.1,73.333,15,3,1,1,14,357,371,86,30.3,73.33
mateus_NSP6_3591,XP_033431597.1,80.000,10,2,0,1,10,63,72,86,30.3,90.00
mateus_NSP6_3591,NLC06059.1,81.818,11,2,0,4,14,170,180,86,30.3,81.82
mateus_NSP6_3591,CRG86401.1,88.889,9,1,0,5,13,63,71,86,30.3,100.00
mateus_NSP6_3591,SDI91647.1,62.500,16,3,1,1,13,227,242,86,30.3,62.50
mateus_NSP6_3591,BAF92654.1,64.286,14,3,1,4,15,192,205,86,30.3,71.43
mateus_NSP6_3591,WP_058387442.1,64.286,14,3,1,4,15,186,199,86,30.3,71.43
mateus_NSP6_3591,CCY89428.1,66.667,15,2,1,1,15,104,115,86,30.3,66.67
mateus_NSP6_3591,KAF8372801.1,90.000,10,1,0,3,12,839,848,121,29.9,90.00
mateus_NSP6_3591,XP_011461441.1,66.667,15,0,1,1,15,8,17,121,29.9,66.67
mateus_NSP6_3591,XP_004296043.2,66.667,15,0,1,1,15,8,17,121,29.9,66.67
mateus_NSP6_3591,XP_035274437.1,61.111,18,0,2,1,15,618,631,121,29.9,61.11
